epoch 0001 | train 2.370272 | val 0.464484 | lr 1.00e-03
epoch 0062 | train 0.050471 | val 0.038000 | lr 1.00e-03
epoch 0063 | train 0.071611 | val 0.069912 | lr 1.00e-03
epoch 0064 | train 0.086594 | val 0.115332 | lr 1.00e-03
epoch 0065 | train 0.070924 | val 0.038993 | lr 1.00e-03
epoch 0066 | train 0.087298 | val 0.047995 | lr 1.00e-03
epoch 0067 | train 0.055569 | val 0.054494 | lr 1.00e-03
epoch 0068 | train 0.063833 | val 0.037903 | lr 1.00e-03
epoch 0069 | train 0.068092 | val 0.040170 | lr 1.00e-03
epoch 0070 | train 0.062731 | val 0.040138 | lr 1.00e-03
epoch 0071 | train 0.054256 | val 0.035067 | lr 1.00e-03
epoch 0072 | train 0.090868 | val 0.038182 | lr 1.00e-03
epoch 0073 | train 0.056091 | val 0.036898 | lr 1.00e-03
epoch 0074 | train 0.047952 | val 0.035075 | lr 1.00e-03
epoch 0075 | train 0.059822 | val 0.144502 | lr 1.00e-03
epoch 0076 | train 0.052306 | val 0.034217 | lr 1.00e-03
epoch 0077 | train 0.055064 | val 0.033272 | lr 1.00e-03
epoch 0078 | train 0.054427 | val 0.047049 | lr 1.00e-03
epoch 0079 | train 0.785028 | val 0.159030 | lr 1.00e-03
epoch 0080 | train 0.457962 | val 0.103922 | lr 1.00e-03
epoch 0081 | train 0.247496 | val 0.091639 | lr 1.00e-03
epoch 0082 | train 0.165205 | val 0.099050 | lr 1.00e-03
epoch 0083 | train 0.582516 | val 0.096677 | lr 1.00e-03
epoch 0084 | train 0.409643 | val 0.158014 | lr 1.00e-03
epoch 0085 | train 1.397897 | val 0.086057 | lr 1.00e-03
epoch 0086 | train 1.867298 | val 0.654479 | lr 1.00e-03
epoch 0087 | train 2.021354 | val 0.566623 | lr 1.00e-03
epoch 0088 | train 3.807453 | val 2.663787 | lr 1.00e-03
epoch 0089 | train 4.262161 | val 2.783914 | lr 1.00e-03
epoch 0090 | train 4.937926 | val 2.692606 | lr 1.00e-04
epoch 0091 | train 5.137474 | val 2.702464 | lr 1.00e-04
epoch 0092 | train 4.772868 | val 2.735224 | lr 1.00e-04
epoch 0093 | train 5.086219 | val 2.632697 | lr 1.00e-04
epoch 0094 | train 4.930651 | val 2.620847 | lr 1.00e-04
epoch 0095 | train 4.695900 | val 2.591145 | lr 1.00e-04
epoch 0096 | train 4.809450 | val 2.661909 | lr 1.00e-04
epoch 0097 | train 4.917514 | val 2.596793 | lr 1.00e-04
epoch 0098 | train 4.445562 | val 1.745253 | lr 1.00e-04
epoch 0099 | train 1.153447 | val 0.136116 | lr 1.00e-04
epoch 0100 | train 0.691432 | val 0.104346 | lr 1.00e-04
saved checkpoints\ckpt_epoch0100.pt
epoch 0101 | train 0.492906 | val 0.085550 | lr 1.00e-04
epoch 0102 | train 0.462434 | val 0.076321 | lr 1.00e-04
epoch 0103 | train 0.354623 | val 0.064728 | lr 1.00e-04
epoch 0104 | train 0.409102 | val 0.063671 | lr 1.00e-04
epoch 0105 | train 0.320009 | val 0.058586 | lr 1.00e-04
epoch 0106 | train 0.315993 | val 0.050693 | lr 1.00e-04
epoch 0107 | train 0.303174 | val 0.048692 | lr 1.00e-04

Validation loss hasn't improved for 30 epochs. Early stopping!
saved checkpoints\ckpt_epoch0107_early_stop.pt
